CustomerID,Recency,Frequency,Monetary,R,F,M,RFM_score,Segment
17576,8,402,3564.83,1,5,5,155,Inactive
17578,218,5,143.45999999999998,5,1,1,511,Inactive
17579,5,50,448.90000000000003,1,3,2,132,Inactive
17580,253,45,215.72,5,3,1,531,Inactive
17581,1,439,11025.24,1,5,5,155,Inactive
17582,236,29,175.27,5,3,1,531,Inactive
17584,7,35,1242.3,1,3,4,134,Inactive
17585,109,208,1116.68,4,5,4,454,VIP
17588,100,23,1240.2,4,2,4,424,Inactive
17589,60,253,2404.17,3,5,5,355,Consistent Buyers
17590,2,196,1468.02,1,5,4,154,Inactive
17591,73,157,2203.67,4,5,5,455,VIP
17593,4,212,3923.86,1,5,5,155,Inactive
17594,85,50,993.18,4,3,4,434,Potential Loyalists
17595,12,82,386.69,1,4,2,142,Inactive
17596,23,265,2806.69,2,5,5,255,Potential Loyalists
17597,214,55,2044.3700000000001,5,3,4,534,Potential Loyalists
17600,18,13,161.67000000000002,2,1,1,211,Inactive
17601,239,9,116.00999999999999,5,1,1,511,Inactive
17602,2,551,5054.42,1,5,5,155,Inactive
17603,78,11,394.72,4,1,2,412,Inactive
17604,217,63,309.36,5,4,2,542,Potential Loyalists
17608,33,56,191.99,2,3,1,231,Inactive
17609,41,233,1105.78,3,5,4,354,Consistent Buyers
17611,7,567,3961.12,1,5,5,155,Inactive
17612,53,135,2048.45,3,5,4,354,Consistent Buyers
17613,23,306,4544.55,2,5,5,255,Potential Loyalists
17614,57,98,386.32,3,4,2,342,Potential Loyalists
17615,130,14,329.6,4,2,2,422,Inactive
17616,174,3,571.1999999999999,4,1,3,413,Inactive
17618,6,67,930.28,1,4,3,143,Inactive
17619,312,74,214.37,5,4,1,541,Inactive
17620,60,4,81.44,3,1,1,311,Inactive
17621,21,26,1379.9,2,2,4,224,Inactive
17623,33,33,527.0500000000001,2,3,3,233,Potential Loyalists
17624,15,50,843.48,2,3,3,233,Potential Loyalists
17625,18,306,2020.4,2,5,4,254,Potential Loyalists
17628,81,5,75.75,4,1,1,411,Inactive
17629,6,123,1814.12,1,5,4,154,Inactive
17630,170,26,503.59999999999997,4,2,3,423,Inactive
17631,2,39,528.33,1,3,3,133,Inactive
17633,31,70,1324.84,2,4,4,244,Potential Loyalists
17634,36,296,2358.59,3,5,5,355,Consistent Buyers
17636,19,20,285.56,2,2,2,222,Inactive
17637,31,35,547.0600000000001,2,3,3,233,Potential Loyalists
17639,276,7,108.5,5,1,1,511,Inactive
17640,87,5,621.66,4,1,3,413,Inactive
17642,120,40,712.29,4,3,3,433,Potential Loyalists
17643,373,8,101.55,5,1,1,511,Inactive
17644,1,157,2895.64,1,5,5,155,Inactive
17646,219,51,1008.39,5,3,4,534,Potential Loyalists
17647,65,7,133.06,3,1,1,311,Inactive
17648,61,91,1797.5,3,4,4,344,Consistent Buyers
17649,138,52,868.49,4,3,3,433,Potential Loyalists
17650,21,8,166.08,2,1,1,211,Inactive
17651,12,232,3945.0,1,5,5,155,Inactive
17652,25,259,4867.72,2,5,5,255,Potential Loyalists
17653,37,44,1207.56,3,3,4,334,Potential Loyalists
17654,277,22,117.55,5,2,1,521,Inactive
17655,11,91,2638.94,1,4,5,145,Inactive
17656,73,82,1674.69,4,4,4,444,VIP
17658,26,19,595.42,2,2,3,223,Inactive
17659,17,158,2999.46,2,5,5,255,Potential Loyalists
17660,141,38,178.75,4,3,1,431,Inactive
17663,26,86,1802.91,2,4,4,244,Potential Loyalists
17664,19,43,604.64,2,3,3,233,Potential Loyalists
17666,4,18,728.16,1,2,3,123,Inactive
17667,66,117,2055.51,3,4,5,345,Consistent Buyers
17668,1,15,347.75,1,2,2,122,Inactive
17669,43,68,3406.7200000000003,3,4,5,345,Consistent Buyers
17670,228,11,205.7,5,1,1,511,Inactive
17671,16,53,1572.71,2,3,4,234,Potential Loyalists
17672,50,110,3178.17,3,4,5,345,Consistent Buyers
17673,2,218,1594.97,1,5,4,154,Inactive
17674,74,27,551.04,4,2,3,423,Inactive
17675,1,705,20374.28,1,5,5,155,Inactive
17676,4,77,1371.18,1,4,4,144,Inactive
17677,2,303,16345.38,1,5,5,155,Inactive
17678,264,16,298.11,5,2,2,522,Inactive
17679,53,30,1992.1100000000001,3,3,4,334,Potential Loyalists
17680,24,11,184.4,2,1,1,211,Inactive
17682,10,118,2474.33,1,4,5,145,Inactive
17684,44,15,239.41,3,2,1,321,Inactive
17685,17,127,3155.83,2,5,5,255,Potential Loyalists
17686,7,286,5739.46,1,5,5,155,Inactive
17690,30,252,4726.8,2,5,5,255,Potential Loyalists
17691,358,19,290.40000000000003,5,2,2,522,Inactive
17692,127,46,740.9399999999999,4,3,3,433,Potential Loyalists
17693,137,16,200.47,4,2,1,421,Inactive
17694,142,15,283.12,4,2,2,422,Inactive
17695,132,35,765.34,4,3,3,433,Potential Loyalists
17696,38,115,2285.71,3,4,5,345,Consistent Buyers
17697,236,19,338.95,5,2,2,522,Inactive
17698,261,8,154.95,5,1,1,511,Inactive
17700,17,142,2534.64,2,5,5,255,Potential Loyalists
17701,253,24,417.95,5,2,2,522,Inactive
17702,30,74,1824.37,2,4,4,244,Potential Loyalists
17703,35,55,798.74,3,3,3,333,Potential Loyalists
17704,169,31,885.19,4,3,3,433,Potential Loyalists
17705,3,103,1823.52,1,4,4,144,Inactive
17706,4,382,10504.49,1,5,5,155,Inactive
17707,185,5,152.4,5,1,1,511,Inactive
17708,188,34,263.33,5,3,2,532,Potential Loyalists
17709,170,7,137.45,4,1,1,411,Inactive
17711,11,23,385.1,1,2,2,122,Inactive
17712,45,29,522.91,3,3,3,333,Potential Loyalists
17714,321,10,153.0,5,1,1,511,Inactive
17715,201,1,326.4,5,1,2,512,Inactive
17716,23,245,5655.99,2,5,5,255,Potential Loyalists
17718,232,6,139.35,5,1,1,511,Inactive
17719,38,274,5396.04,3,5,5,355,Consistent Buyers
17720,26,50,1195.94,2,3,4,234,Potential Loyalists
17722,96,115,2424.04,4,4,5,445,VIP
17723,127,10,3276.4000000000005,4,1,5,415,Inactive
17724,71,40,1033.0,3,3,4,334,Potential Loyalists
17725,16,192,3439.08,2,5,5,255,Potential Loyalists
17727,15,66,1060.25,2,4,4,244,Potential Loyalists
17728,4,165,2876.01,1,5,5,155,Inactive
17730,3,218,5298.4800000000005,1,5,5,155,Inactive
17731,79,67,1240.11,4,4,4,444,VIP
17732,373,18,303.97,5,2,2,522,Inactive
17733,39,35,692.19,3,3,3,333,Potential Loyalists
17734,54,43,700.63,3,3,3,333,Potential Loyalists
17735,2,690,13110.02,1,5,5,155,Inactive
17736,9,25,377.44,1,2,2,122,Inactive
17737,9,10,168.24,1,1,1,111,Inactive
17738,19,97,1879.05,2,4,4,244,Potential Loyalists
17739,12,47,2791.35,1,3,5,135,Inactive
17742,113,15,355.11,4,2,2,422,Inactive
17744,4,136,2322.4,1,5,5,155,Inactive
17746,240,6,110.25,5,1,1,511,Inactive
17747,113,1,71.4,4,1,1,411,Inactive
17749,178,35,674.52,4,3,3,433,Potential Loyalists
17750,5,184,1710.45,1,5,4,154,Inactive
17752,359,1,80.64,5,1,1,511,Inactive
17754,1,89,1664.65,1,4,4,144,Inactive
17757,1,740,5593.39,1,5,5,155,Inactive
17758,19,404,3408.2000000000003,2,5,5,255,Potential Loyalists
17759,17,90,819.96,2,4,3,243,Potential Loyalists
17760,22,25,287.59,2,2,2,222,Inactive
17761,33,19,712.78,2,2,3,223,Inactive
17763,263,1,15.0,5,1,1,511,Inactive
17764,51,71,772.55,3,4,3,343,Consistent Buyers
17765,159,56,367.63,4,3,2,432,Potential Loyalists
17767,15,21,271.2,2,2,2,222,Inactive
17768,8,98,2081.9,1,4,5,145,Inactive
17769,13,304,3957.43,1,5,5,155,Inactive
17770,199,38,1143.27,5,3,4,534,Potential Loyalists
17771,57,54,245.81,3,3,1,331,Inactive
17772,11,50,173.45,1,3,1,131,Inactive
17774,97,153,1213.73,4,5,4,454,VIP
17775,255,3,56.4,5,1,1,511,Inactive
17777,25,190,647.56,2,5,3,253,Potential Loyalists
17779,21,81,650.32,2,4,3,243,Potential Loyalists
17781,159,12,188.02,4,1,1,411,Inactive
17783,72,67,283.47,3,4,2,342,Potential Loyalists
17785,53,13,131.94,3,1,1,311,Inactive
17786,85,68,266.85,4,4,2,442,Potential Loyalists
17787,153,128,1817.54,4,5,4,454,VIP
17788,74,5,1117.9,4,1,4,414,Inactive
17789,281,14,225.9,5,2,1,521,Inactive
17790,27,189,1964.3,2,5,4,254,Potential Loyalists
17791,30,10,106.1,2,1,1,211,Inactive
17793,25,52,300.34,2,3,2,232,Potential Loyalists
17795,180,45,342.83,5,3,2,532,Potential Loyalists
17796,40,81,690.0,3,4,3,343,Consistent Buyers
17797,22,111,780.43,2,4,3,243,Potential Loyalists
17799,22,404,3039.17,2,5,5,255,Potential Loyalists
17800,37,103,1187.21,3,4,4,344,Consistent Buyers
17802,82,140,1285.04,4,5,4,454,VIP
17805,74,10,512.31,4,1,3,413,Inactive
17806,11,43,546.04,1,3,3,133,Inactive
17809,16,61,5411.91,2,4,5,245,Potential Loyalists
17811,4,828,7761.82,1,5,5,155,Inactive
17812,13,133,699.81,1,5,3,153,Inactive
17813,14,348,1698.07,2,5,4,254,Potential Loyalists
17816,37,17,36.56,3,2,1,321,Inactive
17817,4,33,387.68,1,3,2,132,Inactive
17819,72,48,3704.87,3,3,5,335,Potential Loyalists
17824,51,13,298.4,3,1,2,312,Inactive
17827,5,215,1987.33,1,5,4,154,Inactive
17828,23,67,1820.09,2,4,4,244,Potential Loyalists
17829,299,30,889.24,5,3,3,533,Potential Loyalists
17830,2,23,398.7,1,2,2,122,Inactive
17831,33,2,35.400000000000006,2,1,1,211,Inactive
17832,50,61,155.37,3,4,1,341,Inactive
17835,3,59,342.24,1,4,2,142,Inactive
17836,47,24,110.21000000000001,3,2,1,321,Inactive
17837,42,162,1541.23,3,5,4,354,Consistent Buyers
17838,27,117,2720.8,2,4,5,245,Potential Loyalists
17839,42,52,318.15,3,3,2,332,Potential Loyalists
17841,2,7676,40519.84,1,5,5,155,Inactive
17843,303,37,205.48,5,3,1,531,Inactive
17844,107,5,51.559999999999995,4,1,1,411,Inactive
17846,85,1,2033.1,4,1,4,414,Inactive
17848,81,51,901.1999999999999,4,3,3,433,Potential Loyalists
17849,218,26,605.8000000000001,5,2,3,523,Inactive
17850,372,297,5391.21,5,5,5,555,VIP
17852,12,24,114.34,1,2,1,121,Inactive
17854,185,15,311.26,5,2,2,522,Inactive
17855,373,17,208.97,5,2,1,521,Inactive
17856,2,15,1418.03,1,2,4,124,Inactive
17857,4,54,26879.04,1,3,5,135,Inactive
17858,6,197,5140.66,1,5,5,155,Inactive
17859,305,23,141.92000000000002,5,2,1,521,Inactive
17860,369,52,226.45000000000002,5,3,1,531,Inactive
17861,3,219,2097.88,1,5,5,155,Inactive
17862,324,11,330.9,5,1,2,512,Inactive
17863,59,148,3160.0,3,5,5,355,Consistent Buyers
17864,13,90,554.85,1,4,3,143,Inactive
17865,31,370,10526.32,2,5,5,255,Potential Loyalists
17866,143,9,329.65,4,1,2,412,Inactive
17867,30,68,1157.8700000000001,2,4,4,244,Potential Loyalists
17869,107,40,428.18,4,3,2,432,Potential Loyalists
17870,2,270,1865.89,1,5,4,154,Inactive
17871,205,10,155.9,5,1,1,511,Inactive
17873,80,43,1848.96,4,3,4,434,Potential Loyalists
17874,185,46,683.46,5,3,3,533,Potential Loyalists
17877,170,12,237.61,4,1,1,411,Inactive
17878,44,26,379.45,3,2,2,322,Inactive
17879,174,6,178.51999999999998,4,1,1,411,Inactive
17880,365,26,458.92,5,2,2,522,Inactive
17881,304,8,133.35000000000002,5,1,1,511,Inactive
17883,3,142,664.34,1,5,3,153,Inactive
17884,4,113,695.0699999999999,1,4,3,143,Inactive
17885,12,53,156.34,1,3,1,131,Inactive
17886,32,102,869.28,2,4,3,243,Potential Loyalists
17887,129,10,111.35,4,1,1,411,Inactive
17888,21,65,716.0,2,4,3,243,Potential Loyalists
17889,212,20,201.37,5,2,1,521,Inactive
17890,323,91,586.89,5,4,3,543,Consistent Buyers
17891,162,34,203.85999999999999,4,3,1,431,Inactive
17892,56,28,244.1,3,2,1,321,Inactive
17893,225,15,107.21,5,2,1,521,Inactive
17894,72,192,1118.96,3,5,4,354,Consistent Buyers
17895,44,15,95.45,3,2,1,321,Inactive
17896,23,2,256.32,2,1,2,212,Inactive
17897,173,108,541.8100000000001,4,4,3,443,Consistent Buyers
17898,85,28,152.06,4,2,1,421,Inactive
17899,159,31,154.55,4,3,1,431,Inactive
17900,190,6,112.19999999999999,5,1,1,511,Inactive
17901,29,19,110.38,2,2,1,221,Inactive
17904,21,34,181.07,2,3,1,231,Inactive
17905,71,33,798.99,3,3,3,333,Potential Loyalists
17906,247,12,72.9,5,1,1,511,Inactive
17908,374,54,232.03,5,3,1,531,Inactive
17911,9,39,366.23,1,3,2,132,Inactive
17912,310,37,310.06,5,3,2,532,Potential Loyalists
17913,59,58,408.65,3,4,2,342,Potential Loyalists
17914,4,75,329.36,1,4,2,142,Inactive
17917,45,92,335.03,3,4,2,342,Potential Loyalists
17919,88,23,1304.04,4,2,4,424,Inactive
17920,4,665,4119.5,1,5,5,155,Inactive
17921,64,142,820.23,3,5,3,353,Consistent Buyers
17923,282,1,207.50000000000003,5,1,1,511,Inactive
17924,12,31,2962.5,1,3,5,135,Inactive
17925,373,1,244.08,5,1,1,511,Inactive
17926,133,21,397.29,4,2,2,422,Inactive
17928,45,23,212.54,3,2,1,321,Inactive
17929,11,5,843.0,1,1,3,113,Inactive
17930,36,39,1740.48,3,3,4,334,Potential Loyalists
17931,134,65,408.36,4,4,2,442,Potential Loyalists
17932,29,90,1331.57,2,4,4,244,Potential Loyalists
17934,52,21,704.25,3,2,3,323,Inactive
17935,138,29,145.79,4,3,1,431,Inactive
17936,5,72,380.13,1,4,2,142,Inactive
17937,9,43,4301.22,1,3,5,135,Inactive
17939,160,12,99.14,4,1,1,411,Inactive
17940,49,18,4020.04,3,2,5,325,Inactive
17941,131,2,304.56,4,1,2,412,Inactive
17942,8,2,77.50000000000001,1,1,1,111,Inactive
17946,233,20,149.57999999999998,5,2,1,521,Inactive
17947,37,9,176.68,3,1,1,311,Inactive
17948,147,1,358.56000000000006,4,1,2,412,Inactive
17949,1,70,58510.48,1,4,5,145,Inactive
17950,72,71,482.2,3,4,2,342,Potential Loyalists
17951,40,20,1008.5400000000001,3,2,4,324,Inactive
17954,5,477,2314.13,1,5,5,155,Inactive
17955,199,19,557.3,5,2,3,523,Inactive
17956,249,1,12.75,5,1,1,511,Inactive
17957,66,31,111.68,3,3,1,331,Inactive
17958,117,7,508.4599999999999,4,1,3,413,Inactive
17960,171,26,73.78,4,2,1,421,Inactive
17961,21,249,1296.44,2,5,4,254,Potential Loyalists
17962,142,34,102.41,4,3,1,431,Inactive
17964,32,98,463.21,2,4,2,242,Potential Loyalists
17965,38,325,2599.19,3,5,5,355,Consistent Buyers
17966,38,68,1098.43,3,4,4,344,Consistent Buyers
17967,372,42,112.27,5,3,1,531,Inactive
17968,374,81,265.1,5,4,2,542,Potential Loyalists
17969,166,14,228.2,4,2,1,421,Inactive
17970,211,29,562.79,5,3,3,533,Potential Loyalists
17972,242,30,135.19,5,3,1,531,Inactive
17973,52,15,337.04,3,2,2,322,Inactive
17974,25,165,703.99,2,5,3,253,Potential Loyalists
17975,15,293,4483.26,2,5,5,255,Potential Loyalists
17976,372,57,321.79,5,4,2,542,Potential Loyalists
17977,29,21,288.14,2,2,2,222,Inactive
17978,365,12,300.91999999999996,5,1,2,512,Inactive
17979,36,138,732.41,3,5,3,353,Consistent Buyers
17980,166,30,811.45,4,3,3,433,Potential Loyalists
17984,145,48,152.68,4,3,1,431,Inactive
17985,22,21,631.35,2,2,3,223,Inactive
17986,56,1,20.8,3,1,1,311,Inactive
17987,185,13,198.57,5,1,1,511,Inactive
17988,12,38,201.12,1,3,1,131,Inactive
17990,237,29,630.84,5,3,3,533,Potential Loyalists
17991,225,5,93.35,5,1,1,511,Inactive
17994,122,79,674.89,4,4,3,443,Consistent Buyers
17995,282,2,76.1,5,1,1,511,Inactive
17997,74,164,1962.46,4,5,4,454,VIP
17999,37,91,380.39,3,4,2,342,Potential Loyalists
18001,12,57,415.13,1,4,2,142,Inactive
18004,362,37,157.92,5,3,1,531,Inactive
18005,4,53,226.47,1,3,1,131,Inactive
18006,23,22,444.68,2,2,2,222,Inactive
18008,70,30,2116.19,3,3,5,335,Potential Loyalists
18009,235,31,247.39,5,3,1,531,Inactive
18010,257,14,174.8,5,2,1,521,Inactive
18011,373,28,102.78999999999999,5,2,1,521,Inactive
18013,155,31,187.29,4,3,1,431,Inactive
18014,28,30,162.22,2,3,1,231,Inactive
18015,4,46,120.03,1,3,1,131,Inactive
18016,32,122,1477.66,2,5,4,254,Potential Loyalists
18017,81,3,523.0,4,1,3,413,Inactive
18018,108,29,122.14,4,3,1,431,Inactive
18019,52,5,38.45,3,1,1,311,Inactive
18022,36,164,612.72,3,5,3,353,Consistent Buyers
18024,153,21,389.78,4,2,2,422,Inactive
18027,99,21,115.31,4,2,1,421,Inactive
18030,4,9,230.64999999999998,1,1,1,111,Inactive
18032,334,5,73.5,5,1,1,511,Inactive
18033,65,33,93.82000000000001,3,3,1,331,Inactive
18034,22,110,418.68,2,4,2,242,Potential Loyalists
18035,36,49,713.89,3,3,3,333,Potential Loyalists
18036,32,94,403.12,2,4,2,242,Potential Loyalists
18037,154,19,70.02,4,2,1,421,Inactive
18040,19,19,357.20000000000005,2,2,2,222,Inactive
18041,12,458,4097.37,1,5,5,155,Inactive
18042,54,7,165.04999999999998,3,1,1,311,Inactive
18043,25,115,529.29,2,4,3,243,Potential Loyalists
18044,4,127,2088.6,1,5,5,155,Inactive
18045,45,43,178.34,3,3,1,331,Inactive
18048,203,7,172.29000000000002,5,1,1,511,Inactive
18050,359,5,74.4,5,1,1,511,Inactive
18053,71,20,300.02,3,2,2,322,Inactive
18055,7,358,6761.34,1,5,5,155,Inactive
18056,288,19,363.65,5,2,2,522,Inactive
18058,10,3,170.16,1,1,1,111,Inactive
18059,23,19,306.46,2,2,2,222,Inactive
18061,22,46,2119.41,2,3,5,235,Potential Loyalists
18062,173,27,720.52,4,2,3,423,Inactive
18064,133,7,814.0,4,1,3,413,Inactive
18065,6,137,2392.83,1,5,5,155,Inactive
18066,75,10,318.0,4,1,2,412,Inactive
18067,40,37,396.33,3,3,2,332,Potential Loyalists
18068,289,1,101.69999999999999,5,1,1,511,Inactive
18069,26,457,2009.24,2,5,4,254,Potential Loyalists
18071,258,25,453.0,5,2,2,522,Inactive
18072,186,18,247.44,5,2,1,521,Inactive
18073,114,72,3859.82,4,4,5,445,VIP
18074,374,13,489.6,5,1,3,513,Inactive
18075,23,142,2611.75,2,5,5,255,Potential Loyalists
18077,8,223,2584.41,1,5,5,155,Inactive
18078,217,29,336.13,5,3,2,532,Potential Loyalists
18079,45,123,3613.15,3,5,5,355,Consistent Buyers
18080,19,2,1231.5,2,1,4,214,Inactive
18081,36,17,343.45,3,2,2,322,Inactive
18082,26,70,680.84,2,4,3,243,Potential Loyalists
18084,16,1,90.47999999999999,2,1,1,211,Inactive
18085,330,29,689.95,5,3,3,533,Potential Loyalists
18086,274,7,101.34,5,1,1,511,Inactive
18087,98,2,4055.7199999999993,4,1,5,415,Inactive
18088,61,37,166.03,3,3,1,331,Inactive
18092,2,89,9068.26,1,4,5,145,Inactive
18093,93,36,2106.52,4,3,5,435,Potential Loyalists
18094,82,70,3017.3,4,4,5,445,VIP
18095,313,21,580.0500000000001,5,2,3,523,Inactive
18096,12,196,849.06,1,5,3,153,Inactive
18097,8,106,2662.4,1,4,5,145,Inactive
18099,127,19,168.31,4,2,1,421,Inactive
18101,11,40,222.4,1,3,1,131,Inactive
18102,1,431,259657.3,1,5,5,155,Inactive
18104,37,38,754.64,3,3,3,333,Potential Loyalists
18105,38,18,113.48000000000002,3,2,1,321,Inactive
18106,330,37,421.9,5,3,2,532,Potential Loyalists
18108,254,17,271.0,5,2,2,522,Inactive
18109,2,441,8004.92,1,5,5,155,Inactive
18110,20,37,198.8,2,3,1,231,Inactive
18112,12,26,352.69,1,2,2,122,Inactive
18113,369,1,76.32000000000001,5,1,1,511,Inactive
18114,290,28,220.1,5,2,1,521,Inactive
18116,68,371,1403.1100000000001,3,5,4,354,Consistent Buyers
18117,26,72,315.65,2,4,2,242,Potential Loyalists
18118,11,1263,5625.08,1,5,5,155,Inactive
18119,368,29,180.7,5,3,1,531,Inactive
18120,214,17,111.15,5,2,1,521,Inactive
18121,149,31,653.3,4,3,3,433,Potential Loyalists
18122,8,357,1793.06,1,5,4,154,Inactive
18123,24,34,574.4399999999999,2,3,3,233,Potential Loyalists
18125,30,192,1131.75,2,5,4,254,Potential Loyalists
18126,61,52,200.92000000000002,3,3,1,331,Inactive
18127,19,46,347.08,2,3,2,232,Potential Loyalists
18129,243,14,112.55000000000001,5,2,1,521,Inactive
18130,15,70,1059.39,2,4,4,244,Potential Loyalists
18133,212,1,931.4999999999999,5,1,3,513,Inactive
18135,29,20,681.9100000000001,2,2,3,223,Inactive
18136,63,38,784.33,3,3,3,333,Potential Loyalists
18138,295,8,152.65,5,1,1,511,Inactive
18139,18,159,8438.34,2,5,5,255,Potential Loyalists
18142,157,15,1019.52,4,2,4,424,Inactive
18143,117,61,1000.16,4,4,4,444,VIP
18144,8,43,2888.75,1,3,5,135,Inactive
18145,13,221,2861.55,1,5,5,155,Inactive
18146,141,10,160.35000000000002,4,1,1,411,Inactive
18147,46,7,179.33999999999997,3,1,1,311,Inactive
18149,51,16,612.0799999999999,3,2,3,323,Inactive
18150,32,37,566.58,2,3,3,233,Potential Loyalists
18151,135,38,653.35,4,3,3,433,Potential Loyalists
18154,3,21,399.19,1,2,2,122,Inactive
18155,75,25,371.62,4,2,2,422,Inactive
18156,13,122,675.64,1,5,3,153,Inactive
18158,9,34,453.4,1,3,2,132,Inactive
18159,301,23,530.15,5,2,3,523,Inactive
18160,57,39,638.0600000000001,3,3,3,333,Potential Loyalists
18161,15,80,1618.69,2,4,4,244,Potential Loyalists
18164,37,24,399.65000000000003,3,2,2,322,Inactive
18165,177,10,302.46000000000004,4,1,2,412,Inactive
18167,23,37,1384.8600000000001,2,3,4,234,Potential Loyalists
18168,176,130,1160.04,4,5,4,454,VIP
18169,61,9,202.65,3,1,1,311,Inactive
18170,33,38,980.31,2,3,4,234,Potential Loyalists
18171,59,54,1231.31,3,3,4,334,Potential Loyalists
18172,15,189,7561.68,2,5,5,255,Potential Loyalists
18173,87,31,2106.84,4,3,5,435,Potential Loyalists
18174,7,1,104.0,1,1,1,111,Inactive
18176,358,30,476.35,5,3,2,532,Potential Loyalists
18177,31,73,1340.8700000000001,2,4,4,244,Potential Loyalists
18178,129,97,1590.81,4,4,4,444,VIP
18179,9,90,1793.17,1,4,4,144,Inactive
18180,5,119,1843.75,1,4,4,144,Inactive
18181,24,41,366.85,2,3,2,232,Potential Loyalists
18183,227,37,632.07,5,3,3,533,Potential Loyalists
18184,15,1,49.8,2,1,1,211,Inactive
18185,249,17,304.25,5,2,2,522,Inactive
18188,15,71,2001.04,2,4,4,244,Potential Loyalists
18189,78,68,1090.24,4,4,4,444,VIP
18190,192,15,284.46000000000004,5,2,2,522,Inactive
18191,262,7,207.79999999999998,5,1,1,511,Inactive
18192,72,45,957.97,3,3,4,334,Potential Loyalists
18193,165,16,243.76,4,2,1,421,Inactive
18194,82,7,973.8399999999999,4,1,4,414,Inactive
18196,95,139,686.63,4,5,3,453,Consistent Buyers
18198,4,159,5425.56,1,5,5,155,Inactive
18200,106,30,150.35,4,3,1,431,Inactive
18202,200,68,1396.99,5,4,4,544,VIP
18203,157,19,160.42000000000002,4,2,1,421,Inactive
18204,71,192,1975.35,3,5,4,354,Consistent Buyers
18205,36,32,517.36,3,3,3,333,Potential Loyalists
18209,29,8,139.10000000000002,2,1,1,211,Inactive
18210,2,134,2621.38,1,5,5,155,Inactive
18211,26,42,600.07,2,3,3,233,Potential Loyalists
18212,326,34,216.07,5,3,1,531,Inactive
18213,237,15,232.48000000000002,5,2,1,521,Inactive
18215,89,13,299.34000000000003,4,1,2,412,Inactive
18216,31,26,481.75,2,2,2,222,Inactive
18217,29,31,621.75,2,3,3,233,Potential Loyalists
18218,211,20,641.92,5,2,3,523,Inactive
18219,3,114,2069.77,1,4,5,145,Inactive
18220,227,2,305.28000000000003,5,1,2,512,Inactive
18221,22,64,1041.61,2,4,4,244,Potential Loyalists
18222,93,19,443.0,4,2,2,422,Inactive
18223,5,272,6484.54,1,5,5,155,Inactive
18224,264,10,158.95000000000002,5,1,1,511,Inactive
18225,3,269,5504.96,1,5,5,155,Inactive
18226,44,242,5228.05,3,5,5,355,Consistent Buyers
18227,218,5,93.75,5,1,1,511,Inactive
18228,57,30,779.9,3,3,3,333,Potential Loyalists
18229,12,164,7276.900000000001,1,5,5,155,Inactive
18230,9,86,2810.2000000000003,1,4,5,145,Inactive
18231,192,123,2071.77,5,5,5,555,VIP
18232,82,37,592.97,4,3,3,433,Potential Loyalists
18233,326,1,440.0,5,1,2,512,Inactive
18235,72,104,1796.48,3,4,4,344,Consistent Buyers
18236,30,49,882.24,2,3,3,233,Potential Loyalists
18237,3,61,987.1,1,4,4,144,Inactive
18239,219,88,1561.6100000000001,5,4,4,544,VIP
18240,46,6,422.58,3,1,2,312,Inactive
18241,10,104,2073.09,1,4,5,145,Inactive
18242,72,78,2232.4900000000002,3,4,5,345,Consistent Buyers
18245,7,175,2567.06,1,5,5,155,Inactive
18246,24,4,596.1,2,1,3,213,Inactive
18248,123,47,804.02,4,3,3,433,Potential Loyalists
18249,17,8,95.34,2,1,1,211,Inactive
18250,310,21,349.27,5,2,2,522,Inactive
18251,87,16,4314.72,4,2,5,425,Inactive
18252,51,94,518.27,3,4,3,343,Consistent Buyers
18255,89,6,103.3,4,1,1,411,Inactive
18257,39,118,2337.63,3,4,5,345,Consistent Buyers
18259,25,42,2338.6000000000004,2,3,5,235,Potential Loyalists
18260,173,133,2628.35,4,5,5,455,VIP
18261,43,21,324.24,3,2,2,322,Inactive
18262,140,13,149.48,4,1,1,411,Inactive
18263,26,61,1213.1599999999999,2,4,4,244,Potential Loyalists
